,accu,pre_micro,recall_micro,f1_micro,pre_macro,recall_macro,f1_macro
0,0.07078257659653009,0.08176448874123293,0.07655529953917051,0.07907419527577796,0.001729749555494766,0.010293328227920312,0.0026859086108232517
1,0.429463516672819,0.47591362126245845,0.44559331797235024,0.4602546557981793,0.13404589307179082,0.14768891942867196,0.12046284171363676
2,0.6714039621016366,0.7243140150116895,0.6781682027649769,0.7004819420479561,0.3375248660110362,0.3032273362438189,0.2970681637764433
3,0.7536606373815676,0.8104774209425373,0.7588421658986175,0.7838103171297672,0.4521477407018093,0.3978285839697762,0.4075721881581387
4,0.7769472129937246,0.8345022763627414,0.7813364055299539,0.8070446837627179,0.5364655467523954,0.4645943567040258,0.47703241855398754
5,0.7885751199704688,0.8467761781715271,0.7928283410138249,0.8189147379068247,0.6040630066681705,0.5108814862094768,0.5303038928380505
6,0.7970960994216808,0.8552048726467331,0.8007200460829493,0.8270661034092938,0.667726356216809,0.5528414576199637,0.5808389835272567
7,0.7964808662483082,0.8547479159617337,0.8003168202764976,0.8266373142542653,0.6994919684330101,0.5754163083422409,0.6079741243381687
8,0.7961732496616217,0.8547434477667036,0.8002880184331798,0.8266198607722974,0.7254510978214438,0.5994918938409629,0.6355925897164989
9,0.794973544973545,0.8539744062999877,0.7995679723502304,0.8258761230439696,0.7237989924759263,0.6127568007474908,0.6461177890149994
10,0.7908207210532792,0.8498523440383905,0.7957085253456221,0.8218896888201345,0.7205692025928635,0.6270828245697024,0.65618805807475
11,0.7895287313891965,0.8482219761289529,0.7941820276497696,0.8203129648360802,0.7343417230629836,0.6372654355389783,0.6706103234019045
12,0.7870062753783684,0.8456687584594561,0.7917914746543778,0.8178437555780329,0.7258829131036189,0.6397299228903951,0.6681750765860787
13,0.7860526639596407,0.8444382921127107,0.790639400921659,0.816653775212709,0.74233560491852,0.6435320406947242,0.6777915668895506
14,0.7848221976128953,0.8431818880925283,0.7894873271889401,0.8154516652040043,0.751708207291178,0.6460423551619724,0.6812296215397147
15,0.7831303063861204,0.8416389811738649,0.7880184331797235,0.813946569881597,0.7571560425419236,0.6571895554676297,0.6889294146177484
16,0.783161068044789,0.8411209203605156,0.787557603686636,0.8134584777402609,0.7519511098676318,0.6586725716289671,0.6865439013857859
17,0.7810385135966531,0.8393060383278477,0.7858582949308756,0.8117032828095019,0.7461053932397618,0.6601750274396926,0.6860744835709416
18,0.7797465239325705,0.8379783437922973,0.7845910138248848,0.8104063782947581,0.7498821881816383,0.6550870702468994,0.6854128644762731
19,0.781130798572659,0.8392088101390427,0.7857430875576037,0.8115963586600821,0.7500739552217521,0.6495653946191869,0.6799268296186844
20,0.7776547311431032,0.8359324536310787,0.7827476958525346,0.8084663324954261,0.749373582973108,0.652535584033699,0.6811578805597932
21,0.7786391042204995,0.8367372047244095,0.7835253456221198,0.8092574964302712,0.754057250482564,0.6553852516605911,0.6858893339809421
22,0.7779008244124523,0.836183562992126,0.7830069124423963,0.8087220371251785,0.7507372520793771,0.6570646779749301,0.6860293682254022
23,0.7768856896763874,0.8347788644891432,0.7817396313364056,0.807389118600708,0.7383346145524108,0.6560354788621643,0.6812438569220893
24,0.7766088347483696,0.834512240127937,0.7815380184331797,0.807156880242727,0.7413718132216033,0.6426924557429149,0.6725132636886519
25,0.77750092284976,0.835814468503937,0.7826612903225807,0.8083650642551167,0.7456336425505637,0.6574022663710394,0.6814311164244838
26,0.7749169435215947,0.8333128306064707,0.7804147465437788,0.8059967874353026,0.7385618623073509,0.6534171421053383,0.677007389602053
27,0.7737787621508552,0.8316113161131611,0.7789170506912443,0.8044021415823914,0.7460947917269682,0.6556434961251979,0.679983898455237
28,0.774886181862926,0.8329387165216322,0.780184331797235,0.8056989039425351,0.7370424745185155,0.6560994812019515,0.6792019155038514
29,0.7741479020548788,0.8317860436520135,0.7793202764976959,0.8046988847583643,0.740722396770207,0.6547378876744404,0.6797140856471138
