,accu,pre_micro,recall_micro,f1_micro,pre_macro,recall_macro,f1_macro
0,0.061215700750584474,0.06275378368401624,0.0587557603686636,0.06068899863152258,0.000621793655616296,0.005899001932791553,0.0011152781503016615
1,0.05297157622739018,0.054294327550141505,0.0508352534562212,0.052507883619920266,0.00053048016707471,0.005101175266136393,0.000957254757957238
2,0.05051064353389935,0.06638365940691522,0.06215437788018433,0.0641994407092283,0.001038099822585663,0.010052160809815552,0.0016323008050330454
3,0.08837824535498955,0.10668143226282761,0.09988479262672811,0.10317129767358839,0.003563292312682559,0.016339662458440384,0.0048702680529618255
4,0.13187523071244,0.15190107050572166,0.14222350230414746,0.14690307609924433,0.008964370971008473,0.022746871270657623,0.009496559360078483
5,0.16149870801033592,0.18235511258767073,0.17073732718894008,0.17635509014101267,0.01851337068124753,0.030675871795018662,0.015604572612845133
6,0.22855912390796113,0.2662421557770395,0.24927995391705068,0.2574820015469745,0.040794804049982716,0.0620747396935312,0.038453584680476376
7,0.34437676879537343,0.3844592100406054,0.3599654377880184,0.3718093651454751,0.09728129012553487,0.11554429936461337,0.09147610601205348
8,0.4239879414298019,0.4660698904884951,0.4363767281105991,0.4507348128755875,0.13607845128000165,0.15152358760027934,0.12818108681990575
9,0.4798511135720438,0.5249477051802633,0.4915034562211982,0.5076753733563396,0.17826082814803787,0.18022137694622725,0.16000676234243025
10,0.5183954718838439,0.5641072966654362,0.528168202764977,0.545546498482775,0.21241109805217637,0.20321868857889264,0.18768827482579054
11,0.5478959025470653,0.5943460071367048,0.5564804147465438,0.5747902659606116,0.23816092044845366,0.2244376390194533,0.21024116945587784
12,0.568844592100406,0.6166482096714655,0.5773617511520738,0.5963586600821087,0.26799913958468424,0.23771021702654804,0.22853545099217346
13,0.5821336286452565,0.6297219146056355,0.589602534562212,0.6090022014636758,0.2864567328399429,0.2541338787628693,0.24736343904489813
14,0.5979451212009351,0.6458102620893319,0.6046658986175115,0.6245611947402868,0.29975127057352224,0.2641388747479039,0.25952983575949856
15,0.5969607481235388,0.6438415159345392,0.6028225806451613,0.6226572261557685,0.31364374455249,0.26545813002873675,0.26413385547303364
16,0.6258767072720561,0.6740187030884706,0.6310771889400921,0.6518414946153388,0.32585279735097866,0.28631955204764126,0.2839930186230098
17,0.629937246216316,0.6785099052540913,0.6352822580645161,0.6561849229487713,0.34299516271622826,0.2936276672144929,0.2936556367839715
18,0.6236003445305771,0.6674357081333826,0.6249135944700461,0.6454750996608556,0.35808161365620383,0.29885822363719766,0.3005514667520428
19,0.6421803863664329,0.6907838070628768,0.646774193548387,0.6680549770928779,0.37605436668031395,0.31343761434215045,0.3173305091276359
