,accu,pre_micro,recall_micro,f1_micro,pre_macro,recall_macro,f1_macro
0,0.0828719084533038,0.08588390907133409,0.0804147465437788,0.0830593940115129,0.0021328525622735977,0.00847938229953827,0.002427665711382106
1,0.20035068290882244,0.21650055370985605,0.2027073732718894,0.2093770452787529,0.08387606462561784,0.047560823100200635,0.035437607880539845
2,0.3649870801033592,0.4010705057216685,0.3755184331797235,0.38787410007734874,0.14044304676349914,0.12227203958526066,0.10116683108000521
3,0.45976375046142487,0.5046142488002953,0.4724654377880184,0.48801094781936094,0.18355104593214447,0.16836471841097744,0.1549001511565046
4,0.5300541405192568,0.5774578565276239,0.540668202764977,0.5584577854465402,0.2652850191601035,0.2059261490267098,0.19962956102545298
5,0.5805340223944875,0.6299987695336533,0.5898617511520737,0.6092699470458737,0.3087086574105613,0.23670631627937994,0.23598485491023397
6,0.6144333702473237,0.6645441122185308,0.6222062211981567,0.6426786458023442,0.35121258086822055,0.2652931445962879,0.2707088729703307
7,0.6400885935769657,0.6907838070628768,0.646774193548387,0.6680549770928779,0.37861900836572376,0.2911987823655435,0.2993734999652845
8,0.6588224437061646,0.710932693490833,0.665639400921659,0.687540905575058,0.432128790138653,0.3125365403713002,0.3249317603019171
9,0.67651039744063,0.7291128337639966,0.6826612903225806,0.7051228654727196,0.4506270900192223,0.3341100936854493,0.34985801000675976
10,0.6895533407161314,0.7426787252368647,0.6953629032258064,0.7182423990004165,0.4642956947775843,0.35346388816815466,0.3722504198996922
11,0.7038882736557155,0.757505844715147,0.7092453917050692,0.7325816624025704,0.4791191711033487,0.3682865099244413,0.38828886740559443
12,0.7097945121200935,0.7638119847422173,0.7151497695852534,0.7386803117748557,0.49579909651536824,0.37764439087872886,0.40032029159932103
13,0.7200689061154177,0.7742709486895534,0.7249423963133641,0.7487951448801096,0.5105721275636453,0.39011291749700283,0.4141569485902025
14,0.7262519995078135,0.7805770887166236,0.7308467741935484,0.7548937942523949,0.5216776706771412,0.4048330710341011,0.428433462290789
15,0.731358434846807,0.7860526639596407,0.7359735023041475,0.7601892068780866,0.530021596885474,0.4140225515565625,0.43861515382024907
16,0.7417558754768057,0.7966654362003199,0.7459101382488479,0.7704527875290058,0.5607135483163755,0.43058581934232243,0.45691021499801243
17,0.7422480620155039,0.7971883843976867,0.7463997695852534,0.7709585291842684,0.5680388641260723,0.43508678660941486,0.4631621307352306
18,0.7471084040851482,0.8023871047126861,0.7512672811059908,0.7759861962277623,0.5867917280418943,0.4478460845932077,0.47679508523619063
19,0.7528915959148518,0.8083548664944014,0.7568548387096774,0.7817576009995836,0.6020953888207151,0.45947511338825786,0.4905521729241574
20,0.7540913006029285,0.8097083794758213,0.7581221198156682,0.7830665794014399,0.6105466685227218,0.46540633377432694,0.4977668772741696
21,0.7578134613018334,0.8133074935400517,0.761491935483871,0.7865472719700125,0.6190747731568176,0.47109371728311505,0.5043824057057898
22,0.7600590623846438,0.8157069029162053,0.7637384792626728,0.7888677336823943,0.6241216934017966,0.4830947224984234,0.5175658728187446
23,0.7623969484434601,0.8180140273163529,0.7658986175115208,0.7910989468673767,0.6261160673212554,0.48665487502008653,0.5212540631529157
24,0.7653500676756491,0.8209056232312046,0.7686059907834102,0.7938954007258882,0.6268815382170354,0.49313152982121644,0.5285471031010431
25,0.7655346376276608,0.8211824781592223,0.7688652073732719,0.7941631463080859,0.6360270685955212,0.49932091274986057,0.5353928927311538
26,0.7685185185185185,0.8241355973914113,0.7716301843317972,0.7970190991848634,0.6356623647174474,0.5066206025914877,0.5410874299836984
27,0.7687338501291989,0.8245662606127723,0.7720334101382489,0.7974355923127269,0.6529749984419415,0.5104910471613978,0.5473513487333361
28,0.7725482958041098,0.828380706287683,0.7756048387096774,0.8011245314452312,0.6617271922119939,0.5178828291561789,0.5548683587670155
29,0.7746708502522456,0.8308108773225052,0.7778801843317973,0.8034747426667461,0.660248505247979,0.5219357856979757,0.5593284713086232
