,accu,pre_micro,recall_micro,f1_micro,pre_macro,recall_macro,f1_macro
19,0.7785775809031623,0.8368759420468178,0.7835829493087557,0.809353106546282,0.7580591675831829,0.6295524918916209,0.670086751899012
20,0.7779623477297896,0.8360454028115292,0.7828052995391706,0.8085498817474601,0.7576120873294123,0.6378084676948799,0.6769832096593678
21,0.7772855912390796,0.8355789344161437,0.782344470046083,0.8080859165823765,0.7895117425720636,0.6410570254514579,0.6851873628919214
22,0.7771317829457365,0.8351790328534514,0.7819700460829493,0.807699172963646,0.7648041769147265,0.6405748345395189,0.6801793841045838
23,0.7771317829457365,0.8351482711947829,0.7819412442396313,0.807669423454513,0.7742136309858724,0.6395151288533896,0.6799343351850435
24,0.7766395964070383,0.8348714162667651,0.7816820276497696,0.807401677872315,0.7736403465370355,0.6398995557810337,0.6813155305640598
25,0.7739940937615356,0.8320465101971761,0.7790610599078341,0.8046825030864656,0.7643437527973311,0.6335740903670288,0.6727008233695314
26,0.7738710471268611,0.832010582010582,0.7790034562211982,0.8046349735229369,0.7627102789255954,0.6430878308559447,0.6818050745142292
27,0.7757167466469792,0.8340151957919345,0.7809043778801843,0.8065864433503399,0.7640992975821084,0.6443696931881276,0.6812609819699327
28,0.7737480004921865,0.8317952503999015,0.7788018433179723,0.8044267269590052,0.7794564807301052,0.6432574685449217,0.6828440661527165
29,0.7733480989294943,0.831677381648159,0.7787154377880184,0.8043255142869892,0.7746713622704863,0.6363343471216573,0.6793354863342257
30,0.7735326688815061,0.8315183954718839,0.7785426267281106,0.8041589813768073,0.7652070432646328,0.6435818030157957,0.6820579985797534
31,0.7738095238095238,0.8318567737172389,0.7788594470046083,0.8044862259772715,0.768094943334648,0.6419473377432013,0.6808102875379959
32,0.7721791559000861,0.8301138111350354,0.7772753456221199,0.8028261192919828,0.7777650036832731,0.641658188318148,0.6821056319013796
33,0.772271440876092,0.8300163031775816,0.7771601382488479,0.8027190646893453,0.7674453074847508,0.6358226737412944,0.6780253382263401
34,0.7724867724867724,0.830365107194488,0.7775345622119816,0.8030819116181523,0.7709828943491911,0.6406854787811828,0.6824072477993772
35,0.772948197366802,0.8310569705918543,0.778110599078341,0.8037127387398109,0.7632466706626124,0.6432305494899571,0.6786413615128096
36,0.7738402854681924,0.8317081423605771,0.7787442396313364,0.8043552633536123,0.7631299341386435,0.6420086865017353,0.6803117441589028
37,0.7703949796973053,0.8280634842519685,0.7754032258064516,0.8008686339838172,0.7598965732233701,0.6490645577590859,0.6832903052237687
38,0.7698412698412699,0.8274122604656885,0.7747695852534562,0.8002260861804821,0.7523793665152501,0.6397711247537392,0.6738830983528944
39,0.7735634305401747,0.8314416658976962,0.7785426267281106,0.8041230979756363,0.769165446421851,0.6381046398109181,0.6785491543760018
40,0.7741786637135475,0.8319133884907576,0.7790322580645161,0.8046048815313909,0.7773834512963492,0.6395948140808,0.6807811335972855
41,0.7730712440014765,0.8312826822516148,0.7783698156682027,0.8039565670087758,0.762428065128367,0.6412546955473768,0.6789456816334256
42,0.7700566014519503,0.8278534739950174,0.7752304147465438,0.8006782383650887,0.7717716532947873,0.6345173544281815,0.6749360208616644
43,0.7704872646733112,0.8282172736220472,0.7755472350230415,0.8010173726796763,0.7573186014123718,0.6362015147446881,0.6743838487552934
44,0.768149378614495,0.8261578202841503,0.7737615207373272,0.799101698444332,0.7671774464880794,0.6337149430055982,0.6747317949349191
45,0.7716869693613879,0.8294738136974505,0.7768433179723502,0.8022963546856641,0.7640167178923892,0.6326303293330028,0.6754399519270543
46,0.7704565030146425,0.8282638782100569,0.7756624423963133,0.8011006172380456,0.7566552191708541,0.6381243043250395,0.6742410815731265
47,0.7684262335425126,0.8261364335363228,0.7736463133640553,0.7990302525507926,0.7560450956790973,0.6414158520278751,0.6770897403583541
48,0.7698412698412699,0.8278375884343279,0.7751440092165899,0.8006247211066487,0.7562682432286786,0.642824292868187,0.680368547609413
49,0.771256306140027,0.8290890078120194,0.7764112903225806,0.8018859505607281,0.7615094454557025,0.6434221922605355,0.6805118340753392
