,accu,pre_micro,recall_micro,f1_micro,pre_macro,recall_macro,f1_macro
0,0.05189491817398794,0.05352528608342562,0.05011520737327189,0.05176414589159278,0.001448563938933782,0.005311862121866884,0.0010983216680241533
1,0.05275624461670973,0.06872154546573152,0.06434331797235023,0.06646040340334385,0.0032020023701094264,0.010895341760614638,0.0029283633405100718
2,0.22206841392887905,0.23311184939091917,0.21826036866359447,0.2254417802106265,0.03737360363666396,0.05439596298574684,0.03360881222419091
3,0.6120339608711701,0.6619601328903655,0.619786866359447,0.6401796870351639,0.29122196370630204,0.2741231417275737,0.269569680020092
4,0.6674972314507198,0.71776178171527,0.6720334101382488,0.694145296602606,0.35308433064593636,0.33152123323283456,0.324741226846751
5,0.6914298018949182,0.741479020548788,0.6942396313364055,0.7170821681442257,0.3934418374466657,0.37620974225340337,0.37136887591065904
6,0.7029039005783192,0.7544912021656208,0.7064228110599078,0.7296662105075267,0.4434180504000341,0.3971653220945115,0.4002750884931688
7,0.71911529469669,0.7707948812599975,0.7216877880184331,0.7454334503480692,0.4891414974881191,0.426080452027529,0.43873965712621593
8,0.7298818752307125,0.7829457364341085,0.7330645161290322,0.7571845064556434,0.5112646224721678,0.45095481407692006,0.4626032269711399
9,0.7316045281161561,0.7845761043435462,0.7345910138248848,0.7587612304396977,0.5322291875690177,0.4552376943565537,0.4751288040525234
